Time	data
2019-02-05 11:26:28	5.95
2019-02-05 11:26:34	5.9
2019-02-05 11:26:35	5.95
2019-02-05 11:26:36	5.9
2019-02-05 11:26:38	5.95
2019-02-05 11:26:39	5.9
2019-02-05 11:26:41	5.95
2019-02-05 11:26:42	5.9
2019-02-05 11:26:43	5.95
2019-02-05 11:26:51	5.9
2019-02-05 11:26:52	5.95
2019-02-05 11:26:56	5.9
2019-02-05 11:26:57	5.95
2019-02-05 11:26:58	5.9
2019-02-05 11:26:59	5.95
2019-02-05 11:27:00	5.9
2019-02-05 11:27:01	5.95
2019-02-05 11:27:05	5.9
2019-02-05 11:27:07	5.95
2019-02-05 11:27:08	5.9
2019-02-05 11:27:10	5.95
2019-02-05 11:27:12	5.9
2019-02-05 11:27:15	5.85
2019-02-05 11:27:16	5.9
2019-02-05 11:27:26	5.85
2019-02-05 11:27:26	5.9
2019-02-05 11:27:28	5.85
2019-02-05 11:27:29	5.9
2019-02-05 11:27:48	5.85
2019-02-05 11:27:50	5.9
2019-02-05 11:27:53	5.85
2019-02-05 11:27:55	5.9
2019-02-05 11:27:56	5.85
2019-02-05 11:27:57	5.9
2019-02-05 11:28:10	5.95
2019-02-05 11:28:12	5.9
2019-02-05 11:28:17	5.95
2019-02-05 11:28:20	5.9
2019-02-05 11:28:22	5.95
2019-02-05 11:28:23	5.9
2019-02-05 11:28:24	5.95
2019-02-05 11:28:26	5.9
2019-02-05 11:28:27	5.95
2019-02-05 11:28:29	5.9
2019-02-05 11:28:31	5.95
2019-02-05 11:28:32	5.9
2019-02-05 11:28:33	5.85
2019-02-05 11:28:34	5.9
2019-02-05 11:28:40	5.85
2019-02-05 11:28:42	5.9
2019-02-05 11:28:43	5.85
2019-02-05 11:28:44	5.9
2019-02-05 11:28:59	5.85
2019-02-05 11:29:01	5.9
2019-02-05 11:29:12	5.85
2019-02-05 11:29:14	5.9
2019-02-05 11:29:16	5.85
2019-02-05 11:29:17	5.9
2019-02-05 11:29:20	5.85
2019-02-05 11:29:21	5.9
2019-02-05 11:29:24	5.85
2019-02-05 11:29:25	5.9
2019-02-05 11:29:29	5.85
2019-02-05 11:29:30	5.9
2019-02-05 11:29:30	5.85
2019-02-05 11:29:35	5.9
2019-02-05 11:29:38	5.85
2019-02-05 11:29:39	5.9
2019-02-05 11:29:40	5.85
2019-02-05 11:29:41	5.9
2019-02-05 11:29:42	5.85
2019-02-05 11:29:43	5.9
2019-02-05 11:29:44	5.85
2019-02-05 11:29:46	5.9
2019-02-05 11:29:46	5.85
2019-02-05 11:29:47	5.9
2019-02-05 11:29:52	5.85
2019-02-05 11:29:53	5.9
2019-02-05 11:29:56	5.85
2019-02-05 11:29:57	5.9
2019-02-05 11:30:02	5.85
2019-02-05 11:30:04	5.9
2019-02-05 11:30:12	5.85
2019-02-05 11:30:13	5.9
2019-02-05 11:30:14	5.85
2019-02-05 11:30:15	5.9
2019-02-05 11:30:20	5.85
2019-02-05 11:30:23	5.9
2019-02-05 11:30:26	5.85
2019-02-05 11:30:26	5.9
2019-02-05 11:30:42	5.85
2019-02-05 11:30:44	5.9
2019-02-05 11:30:46	5.85
2019-02-05 11:30:47	5.9
2019-02-05 11:30:50	5.85
2019-02-05 11:30:52	5.9
2019-02-05 11:31:26	5.95
2019-02-05 11:31:32	5.9
2019-02-05 11:31:33	5.95
2019-02-05 11:31:36	5.9
2019-02-05 11:31:37	5.95
2019-02-05 11:31:39	5.9
2019-02-05 11:31:41	5.95
2019-02-05 11:31:44	5.9
2019-02-05 11:31:48	5.95
2019-02-05 11:31:52	5.9
2019-02-05 11:31:53	5.95
2019-02-05 11:31:54	5.9
2019-02-05 11:31:55	5.95
2019-02-05 11:31:59	5.9
2019-02-05 11:32:00	5.95
2019-02-05 11:32:04	5.9
2019-02-05 11:32:05	5.95
2019-02-05 11:32:22	5.9
2019-02-05 11:32:27	5.95
2019-02-05 11:32:28	5.9
2019-02-05 11:32:29	5.95
2019-02-05 11:32:33	5.9
2019-02-05 11:32:34	5.95
2019-02-05 11:32:39	5.9
2019-02-05 11:32:40	5.95
2019-02-05 11:32:46	5.9
2019-02-05 11:32:47	5.95
2019-02-05 11:32:49	5.9
2019-02-05 11:32:51	5.95
2019-02-05 11:32:54	5.9
2019-02-05 11:32:55	5.95
2019-02-05 11:32:56	5.9
2019-02-05 11:32:57	5.95
2019-02-05 11:32:58	5.9
2019-02-05 11:33:01	5.95
2019-02-05 11:33:02	5.9
2019-02-05 11:33:04	5.95
2019-02-05 11:33:05	5.9
2019-02-05 11:33:06	5.95
2019-02-05 11:33:09	5.9
2019-02-05 11:33:10	5.95
2019-02-05 11:33:12	5.9
2019-02-05 11:33:18	5.95
2019-02-05 11:33:19	5.9
2019-02-05 11:33:21	5.95
2019-02-05 11:33:23	5.9
2019-02-05 11:33:24	5.95
2019-02-05 11:33:27	5.9
2019-02-05 11:33:28	5.95
2019-02-05 11:33:30	5.9
2019-02-05 11:33:31	5.95
2019-02-05 11:33:32	5.9
2019-02-05 11:33:34	5.95
2019-02-05 11:33:37	5.9
2019-02-05 11:33:39	5.95
2019-02-05 11:33:40	5.9
2019-02-05 11:33:42	5.95
2019-02-05 11:33:44	5.9
2019-02-05 11:33:46	5.95
2019-02-05 11:33:48	5.9
2019-02-05 11:33:49	5.95
2019-02-05 11:33:56	5.9
2019-02-05 11:33:57	5.95
2019-02-05 11:33:58	5.9
2019-02-05 11:33:59	5.95
2019-02-05 11:34:01	5.9
2019-02-05 11:34:04	5.95
2019-02-05 11:34:10	5.9
2019-02-05 11:34:11	5.95
2019-02-05 11:34:13	5.9
2019-02-05 11:34:15	5.95
2019-02-05 11:34:39	5.9
2019-02-05 11:34:40	5.95
2019-02-05 11:35:00	6.0
2019-02-05 11:35:03	5.95
2019-02-05 11:35:04	6.0
2019-02-05 11:35:09	5.95
2019-02-05 11:35:10	6.0
2019-02-05 11:35:21	5.95
2019-02-05 11:35:22	6.0
2019-02-05 11:35:34	5.95
2019-02-05 11:35:35	6.0
2019-02-05 11:35:36	5.95
2019-02-05 11:35:40	6.0
2019-02-05 11:35:43	5.95
2019-02-05 11:35:45	6.0
2019-02-05 11:35:47	5.95
2019-02-05 11:35:48	6.0
2019-02-05 11:35:49	5.95
2019-02-05 11:35:51	6.0
2019-02-05 11:35:54	5.95
2019-02-05 11:35:55	6.0
2019-02-05 11:36:06	5.95
2019-02-05 11:36:21	5.9
2019-02-05 11:36:21	5.95
2019-02-05 11:36:23	5.9
2019-02-05 11:36:25	5.95
2019-02-05 11:36:26	5.9
2019-02-05 11:36:28	5.95
2019-02-05 11:36:28	5.9
2019-02-05 11:36:29	5.95
2019-02-05 11:36:30	5.9
2019-02-05 11:36:33	5.95
2019-02-05 11:36:38	5.9
2019-02-05 11:36:40	5.95
2019-02-05 11:36:49	5.9
2019-02-05 11:36:51	5.95
2019-02-05 11:36:55	5.9
2019-02-05 11:36:56	5.95
2019-02-05 11:37:12	5.9
2019-02-05 11:37:13	5.95
2019-02-05 11:37:20	5.9
2019-02-05 11:37:22	5.95
2019-02-05 11:37:27	6.0
2019-02-05 11:37:28	5.95
2019-02-05 11:37:35	6.0
2019-02-05 11:37:41	5.95
2019-02-05 11:37:42	6.0
2019-02-05 11:37:49	5.95
2019-02-05 11:37:50	6.0
2019-02-05 11:37:57	5.95
2019-02-05 11:37:57	6.0
2019-02-05 11:38:01	5.95
2019-02-05 11:38:02	6.0
2019-02-05 11:38:10	5.95
2019-02-05 11:38:10	6.0
2019-02-05 11:38:17	5.95
2019-02-05 11:38:33	6.0
2019-02-05 11:38:38	5.95
2019-02-05 11:38:39	6.0
2019-02-05 11:38:41	5.95
2019-02-05 11:38:44	6.0
2019-02-05 11:38:49	5.95
2019-02-05 11:38:50	6.05
2019-02-05 11:38:52	6.0
2019-02-05 11:38:58	6.05
2019-02-05 11:39:14	6.0
2019-02-05 11:39:15	6.05
2019-02-05 11:39:26	6.0
2019-02-05 11:39:27	6.05
2019-02-05 11:39:33	6.0
2019-02-05 11:39:35	6.05
2019-02-05 11:39:37	6.0
2019-02-05 11:39:38	6.05
2019-02-05 11:39:39	6.0
2019-02-05 11:39:40	6.05
2019-02-05 11:39:42	6.0
2019-02-05 11:39:43	6.05
2019-02-05 11:39:49	6.0
2019-02-05 11:39:51	6.05
2019-02-05 11:39:51	6.0
2019-02-05 11:39:54	6.05
2019-02-05 11:40:14	6.0
